id	name	desc	url	type
AURA_～魔龙院光牙最后的战斗～	AURA ～魔龙院光牙最后的战斗～	Japanese novel series	https://zh.moegirl.org.cn/AURA_%EF%BD%9E%E9%AD%94%E9%BE%99%E9%99%A2%E5%85%89%E7%89%99%E6%9C%80%E5%90%8E%E7%9A%84%E6%88%98%E6%96%97%EF%BD%9E	Q104213567
Abby_Trott	Abby Trott	seiyū/voice actor/voice actress	https://zh.moegirl.org.cn/Abby_Trott	Q5
Accident2	Accident2	Japanese manga series	https://zh.moegirl.org.cn/Accident2	Q21198342
Action_52	Action 52	American video game	https://zh.moegirl.org.cn/Action_52	Q7889
Active_Raid_-机动强袭室第八系-	Active Raid -机动强袭室第八系-	Japanese anime series	https://zh.moegirl.org.cn/Active_Raid_-%E6%9C%BA%E5%8A%A8%E5%BC%BA%E8%A2%AD%E5%AE%A4%E7%AC%AC%E5%85%AB%E7%B3%BB-	Q63952888
Advanced_Fallout	Advanced Fallout	American video game	https://zh.moegirl.org.cn/Advanced_Fallout	Q7889
Afghanis-tan	Afghanis-tan	Japanese manga series	https://zh.moegirl.org.cn/Afghanis-tan	Q21198342
After_Black	After Black	Japanese novel series	https://zh.moegirl.org.cn/After_Black	Q104213567
Aiura	Aiura	Japanese manga series	https://zh.moegirl.org.cn/Aiura	Q21198342
Alfheim的魔物使	Alfheim的魔物使	Japanese video game	https://zh.moegirl.org.cn/Alfheim%E7%9A%84%E9%AD%94%E7%89%A9%E4%BD%BF	Q7889
Alice_In_Cradle	Alice In Cradle	Japanese video game	https://zh.moegirl.org.cn/Alice_In_Cradle	Q7889
Alice_in_Deadly_School	Alice in Deadly School	Japanese anime series	https://zh.moegirl.org.cn/Alice_in_Deadly_School	Q63952888
All_You_Need_Is_Kill	All You Need Is Kill	Japanese novel series	https://zh.moegirl.org.cn/All_You_Need_Is_Kill	Q104213567
AmaLee	AmaLee	seiyū/voice actor/voice actress	https://zh.moegirl.org.cn/AmaLee	Q5
Among_Us	Among Us	American video game	https://zh.moegirl.org.cn/Among_Us	Q7889
Ange_Vierge	Ange Vierge	Japanese video game	https://zh.moegirl.org.cn/Ange_Vierge	Q7889
Angel_Beats!	Angel Beats!	Japanese anime series	https://zh.moegirl.org.cn/Angel_Beats%21	Q63952888
Angolmois～元寇合战记～	Angolmois～元寇合战记～	Japanese manga series	https://zh.moegirl.org.cn/Angolmois%EF%BD%9E%E5%85%83%E5%AF%87%E5%90%88%E6%88%98%E8%AE%B0%EF%BD%9E	Q21198342
Anima_Yell!	Anima Yell!	Japanese manga series	https://zh.moegirl.org.cn/Anima_Yell%21	Q21198342
Anne_Happy	Anne Happy	Japanese manga series	https://zh.moegirl.org.cn/Anne_Happy	Q21198342
Another	Another	Japanese novel series	https://zh.moegirl.org.cn/Another	Q104213567
Anthesis	Anthesis	Japanese video game	https://zh.moegirl.org.cn/Anthesis	Q7889
Antiyoy	Antiyoy	American video game	https://zh.moegirl.org.cn/Antiyoy	Q7889
Apex英雄	Apex英雄	American video game	https://zh.moegirl.org.cn/Apex%E8%8B%B1%E9%9B%84	Q7889
Arist_Craisi	Arist Craisi	Japanese novel series	https://zh.moegirl.org.cn/Arist_Craisi	Q104213567
Army_Men_RTS	Army Men RTS	American video game	https://zh.moegirl.org.cn/Army_Men_RTS	Q7889
Artificiality-人造物-	Artificiality-人造物-	Chinese video game	https://zh.moegirl.org.cn/Artificiality-%E4%BA%BA%E9%80%A0%E7%89%A9-	Q7889
Astebreed	Astebreed	Japanese video game	https://zh.moegirl.org.cn/Astebreed	Q7889
Aster(游戏)	Aster(游戏)	Japanese video game	https://zh.moegirl.org.cn/Aster%28%E6%B8%B8%E6%88%8F%29	Q7889
Avalon_Phase	Avalon Phase	Japanese novel series	https://zh.moegirl.org.cn/Avalon_Phase	Q104213567
Ayasa	Ayasa	seiyū/voice actor/voice actress	https://zh.moegirl.org.cn/Ayasa	Q5
Azrael	Azrael	Chinese video game	https://zh.moegirl.org.cn/Azrael	Q7889
Azurelove	Azurelove	Chinese video game	https://zh.moegirl.org.cn/Azurelove	Q7889
B-PROJECT	B-PROJECT	Japanese anime series	https://zh.moegirl.org.cn/B-PROJECT	Q63952888
B.A.D.事件簿	B.A.D.事件簿	Japanese novel series	https://zh.moegirl.org.cn/B.A.D.%E4%BA%8B%E4%BB%B6%E7%B0%BF	Q104213567
B.L.	B.L.	seiyū/voice actor/voice actress	https://zh.moegirl.org.cn/B.L.	Q5
B:_The_Beginning	B: The Beginning	Japanese anime series	https://zh.moegirl.org.cn/B%3A_The_Beginning	Q63952888
BACK_ARROW	BACK ARROW	Japanese anime series	https://zh.moegirl.org.cn/BACK_ARROW	Q63952888
BAKIBAKI回忆录	BAKIBAKI回忆录	Japanese video game	https://zh.moegirl.org.cn/BAKIBAKI%E5%9B%9E%E5%BF%86%E5%BD%95	Q7889
BANANA_FISH	BANANA FISH	Japanese manga series	https://zh.moegirl.org.cn/BANANA_FISH	Q21198342
BANG!(卡牌游戏)	BANG!(卡牌游戏)	American video game	https://zh.moegirl.org.cn/BANG%21%28%E5%8D%A1%E7%89%8C%E6%B8%B8%E6%88%8F%29	Q7889
BB与我	BB与我	Japanese manga series	https://zh.moegirl.org.cn/BB%E4%B8%8E%E6%88%91	Q21198342
BEAST_COMPLEX	BEAST COMPLEX	Japanese manga series	https://zh.moegirl.org.cn/BEAST_COMPLEX	Q21198342
BEASTARS	BEASTARS	Japanese manga series	https://zh.moegirl.org.cn/BEASTARS	Q21198342
BEATLESS	BEATLESS	Japanese novel series	https://zh.moegirl.org.cn/BEATLESS	Q104213567
BEMANI系列	BEMANI系列	Japanese video game	https://zh.moegirl.org.cn/BEMANI%E7%B3%BB%E5%88%97	Q7889
BLACK_SOULS	BLACK SOULS	Japanese video game	https://zh.moegirl.org.cn/BLACK_SOULS	Q7889
BLACK_SOULS_II	BLACK SOULS II	Japanese video game	https://zh.moegirl.org.cn/BLACK_SOULS_II	Q7889
BLACK_SOULS系列	BLACK SOULS系列	Japanese video game	https://zh.moegirl.org.cn/BLACK_SOULS%E7%B3%BB%E5%88%97	Q7889
BLACKFOX	BLACKFOX	Japanese anime series	https://zh.moegirl.org.cn/BLACKFOX	Q63952888
BLADE_&_BASTARD	BLADE & BASTARD	Japanese novel series	https://zh.moegirl.org.cn/BLADE_%26_BASTARD	Q104213567
BLAME!(动画电影)	BLAME!(动画电影)	Japanese anime series	https://zh.moegirl.org.cn/BLAME%21%28%E5%8A%A8%E7%94%BB%E7%94%B5%E5%BD%B1%29	Q63952888
BLEACH	BLEACH	Japanese manga series	https://zh.moegirl.org.cn/BLEACH	Q21198342
BLUE_GIANT	BLUE GIANT	Japanese manga series	https://zh.moegirl.org.cn/BLUE_GIANT	Q21198342
BLUE_PROTOCOL	BLUE PROTOCOL	Japanese video game	https://zh.moegirl.org.cn/BLUE_PROTOCOL	Q7889
BLUE_REFLECTION_RAY/澪	BLUE REFLECTION RAY/澪	Japanese anime series	https://zh.moegirl.org.cn/BLUE_REFLECTION_RAY/%E6%BE%AA	Q63952888
BLUE_REFLECTION_SUN/灿	BLUE REFLECTION SUN/灿	Japanese video game	https://zh.moegirl.org.cn/BLUE_REFLECTION_SUN/%E7%81%BF	Q7889
BLUE_REFLECTION_幻舞少女之剑	BLUE REFLECTION 幻舞少女之剑	Japanese video game	https://zh.moegirl.org.cn/BLUE_REFLECTION_%E5%B9%BB%E8%88%9E%E5%B0%91%E5%A5%B3%E4%B9%8B%E5%89%91	Q7889
BLUE_REFLECTION:_帝	BLUE REFLECTION: 帝	Japanese video game	https://zh.moegirl.org.cn/BLUE_REFLECTION%3A_%E5%B8%9D	Q7889
BNA	BNA	Japanese anime series	https://zh.moegirl.org.cn/BNA	Q63952888
BORUTO	BORUTO	Japanese manga series	https://zh.moegirl.org.cn/BORUTO	Q21198342
BUDDY_COMPLEX	BUDDY COMPLEX	Japanese manga series	https://zh.moegirl.org.cn/BUDDY_COMPLEX	Q21198342
BUILD_DIVIDE	BUILD DIVIDE	Japanese anime series	https://zh.moegirl.org.cn/BUILD_DIVIDE	Q63952888
BULLBUSTER	BULLBUSTER	Japanese novel series	https://zh.moegirl.org.cn/BULLBUSTER	Q104213567
BURN_THE_WITCH	BURN THE WITCH	Japanese manga series	https://zh.moegirl.org.cn/BURN_THE_WITCH	Q21198342
Bacchikoi	Bacchikoi	American video game	https://zh.moegirl.org.cn/Bacchikoi	Q7889
BadGirl	BadGirl	Japanese manga series	https://zh.moegirl.org.cn/BadGirl	Q21198342
Baldi's_Basics_Classic_Remastered	Baldi's Basics Classic Remastered	American video game	https://zh.moegirl.org.cn/Baldi%27s_Basics_Classic_Remastered	Q7889
Baldi's_Basics_Plus	Baldi's Basics Plus	American video game	https://zh.moegirl.org.cn/Baldi%27s_Basics_Plus	Q7889
Baldi's_Basics_in_Education_and_Learning	Baldi's Basics in Education and Learning	American video game	https://zh.moegirl.org.cn/Baldi%27s_Basics_in_Education_and_Learning	Q7889
Baldi's_Basics系列	Baldi's Basics系列	American video game	https://zh.moegirl.org.cn/Baldi%27s_Basics%E7%B3%BB%E5%88%97	Q7889
Baldr_Sky	Baldr Sky	Japanese video game	https://zh.moegirl.org.cn/Baldr_Sky	Q7889
Ballex	Ballex	Chinese video game	https://zh.moegirl.org.cn/Ballex	Q7889
BanG_Dream!_Episode_of_Roselia	BanG Dream! Episode of Roselia	Japanese anime series	https://zh.moegirl.org.cn/BanG_Dream%21_Episode_of_Roselia	Q63952888
BanG_Dream!_FILM_LIVE	BanG Dream! FILM LIVE	Japanese anime series	https://zh.moegirl.org.cn/BanG_Dream%21_FILM_LIVE	Q63952888
BanG_Dream!_Poppin'Dream!	BanG Dream! Poppin'Dream!	Japanese anime series	https://zh.moegirl.org.cn/BanG_Dream%21_Poppin%27Dream%21	Q63952888
BanG_Dream!_少女乐团派对！	BanG Dream! 少女乐团派对！	Japanese video game	https://zh.moegirl.org.cn/BanG_Dream%21_%E5%B0%91%E5%A5%B3%E4%B9%90%E5%9B%A2%E6%B4%BE%E5%AF%B9%EF%BC%81	Q7889
Battleborn	Battleborn	American video game	https://zh.moegirl.org.cn/Battleborn	Q7889
Beatmania_IIDX	Beatmania IIDX	Japanese video game	https://zh.moegirl.org.cn/Beatmania_IIDX	Q7889
Berry_Melody	Berry Melody	Chinese video game	https://zh.moegirl.org.cn/Berry_Melody	Q7889
Bestia	Bestia	Japanese manga series	https://zh.moegirl.org.cn/Bestia	Q21198342
Blend·S	Blend·S	Japanese manga series	https://zh.moegirl.org.cn/Blend%C2%B7S	Q21198342
Bloodroot	Bloodroot	Japanese video game	https://zh.moegirl.org.cn/Bloodroot	Q7889
Blue_Chronicle	Blue Chronicle	Japanese novel series	https://zh.moegirl.org.cn/Blue_Chronicle	Q104213567
Boy_Meets_Girl	Boy Meets Girl	Japanese manga series	https://zh.moegirl.org.cn/Boy_Meets_Girl	Q21198342
